image,mask,slide_id,split
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r20c15.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r20c15.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r21c1.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r21c1.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r21c14.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r21c14.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r21c2.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r21c2.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r21c20.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r21c20.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r22c1.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r22c1.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r22c18.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r22c18.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r22c26.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r22c26.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r23c15.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r23c15.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r23c25.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r23c25.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r23c26.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r23c26.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r24c2.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r24c2.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r24c27.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r24c27.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r24c7.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r24c7.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r25c14.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r25c14.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r25c4.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r25c4.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r26c14.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r26c14.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r27c14.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r27c14.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r28c24.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r28c24.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r28c25.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r28c25.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r29c6.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r29c6.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r30c11.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r30c11.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r30c8.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r30c8.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r31c10.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r31c10.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r31c21.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r31c21.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r31c22.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r31c22.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r34c18.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r34c18.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r4c12.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r4c12.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r5c12.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r5c12.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r6c16.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r6c16.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r7c10.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r7c10.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r7c12.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r7c12.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r7c13.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r7c13.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r7c16.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r7c16.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r7c18.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r7c18.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r7c8.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r7c8.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r8c11.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r8c11.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r8c13.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r8c13.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r8c18.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r8c18.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r8c19.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r8c19.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r8c20.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r8c20.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r8c8.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r8c8.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r8c9.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r8c9.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r9c10.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r9c10.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r9c11.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r9c11.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r9c13.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r9c13.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r9c18.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r9c18.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r9c20.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r9c20.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r9c5.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r9c5.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r9c9.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r9c9.png,1009011,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r25c44.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r25c44.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r25c45.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r25c45.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r25c46.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r25c46.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r26c43.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r26c43.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r27c40.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r27c40.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r27c41.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r27c41.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r27c43.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r27c43.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r27c45.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r27c45.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r28c41.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r28c41.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r28c43.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r28c43.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r28c44.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r28c44.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r28c47.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r28c47.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c39.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c39.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c40.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c40.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c41.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c41.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c42.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c42.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c43.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c43.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c44.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c44.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c45.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c45.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r29c46.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r29c46.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r30c37.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r30c37.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r30c38.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r30c38.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r30c39.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r30c39.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r30c40.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r30c40.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r30c41.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r30c41.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r30c42.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r30c42.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r30c43.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r30c43.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r31c39.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r31c39.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r31c41.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r31c41.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r31c42.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r31c42.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r32c35.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r32c35.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r32c39.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r32c39.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r32c41.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r32c41.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r33c36.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r33c36.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r33c37.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r33c37.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r33c41.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r33c41.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r34c37.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r34c37.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r35c36.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r35c36.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r36c35.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r36c35.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r37c39.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r37c39.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r38c34.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r38c34.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r39c38.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r39c38.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r41c36.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r41c36.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r41c40.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r41c40.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r41c42.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r41c42.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r42c36.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r42c36.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r42c38.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r42c38.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r43c36.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r43c36.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r43c37.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r43c37.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r43c38.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r43c38.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r43c39.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r43c39.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r44c37.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r44c37.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r47c40.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r47c40.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r48c38.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r48c38.png,1009014,train
train/tumor/patch/640x640/1009014/01-roi/01-original/1009014_r48c39.png,train/tumor/patch/640x640/1009014/01-roi/02-mask/1009014_r48c39.png,1009014,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r13c33.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r13c33.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r13c34.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r13c34.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r14c33.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r14c33.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r14c34.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r14c34.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r15c36.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r15c36.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r15c40.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r15c40.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r16c32.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r16c32.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r16c33.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r16c33.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r16c34.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r16c34.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r16c35.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r16c35.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r16c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r16c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r17c34.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r17c34.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r17c39.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r17c39.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r17c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r17c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r18c35.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r18c35.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r18c36.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r18c36.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r18c37.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r18c37.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r18c38.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r18c38.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r19c35.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r19c35.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r19c46.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r19c46.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r20c36.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r20c36.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r20c37.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r20c37.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r20c38.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r20c38.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r20c42.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r20c42.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r20c47.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r20c47.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r21c39.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r21c39.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r21c40.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r21c40.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r21c47.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r21c47.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r21c48.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r21c48.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r22c38.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r22c38.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r22c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r22c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r23c11.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r23c11.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r23c36.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r23c36.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r23c38.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r23c38.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r23c40.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r23c40.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r23c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r23c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r26c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r26c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r26c44.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r26c44.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r26c45.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r26c45.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r27c40.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r27c40.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r27c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r27c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r28c42.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r28c42.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r28c43.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r28c43.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r28c45.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r28c45.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r29c38.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r29c38.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r29c39.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r29c39.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r30c20.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r30c20.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r30c49.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r30c49.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r31c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r31c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r32c52.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r32c52.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r33c40.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r33c40.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r36c41.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r36c41.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r36c49.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r36c49.png,1009016x1000903,train
train/tumor/patch/640x640/1009016x1000903/01-roi/01-original/1009016x1000903_r41c13.png,train/tumor/patch/640x640/1009016x1000903/01-roi/02-mask/1009016x1000903_r41c13.png,1009016x1000903,train
